id,datetime_utc,n,year,day_of_year,hour,temp_c,precipitation_m,solar_radiation_w_per_m2,wind_speed_m_per_s,vpd_kPa,ten_hr_dead_fuel_moisture_pct,naf,Event,weather_file,idx
74238,2017-10-07T04:00:00Z,0,2017,280,4,18.648,0,0,1.8679,1.2241,10.382,547,"Tubbs Fire, California",data/wx74238.csv,3
74238,2017-10-07T05:00:00Z,0,2017,280,5,17.673,0,0,1.5828,1.0788,11.147,547,"Tubbs Fire, California",data/wx74238.csv,3
74238,2017-10-07T06:00:00Z,0,2017,280,6,17.794,0,0,1.3525,0.93876,12.671,547,"Tubbs Fire, California",data/wx74238.csv,3
74238,2017-10-07T07:00:00Z,0,2017,280,7,17.222,0,0,1.1602,0.88301,12.843,547,"Tubbs Fire, California",data/wx74238.csv,3
74238,2017-10-07T08:00:00Z,0,2017,280,8,16.184,0,0,0.96546,0.81312,12.995,547,"Tubbs Fire, California",data/wx74238.csv,3
74238,2017-10-07T09:00:00Z,0,2017,280,9,14.799,0,0,0.40274,0.7176,13.309,547,"Tubbs Fire, California",data/wx74238.csv,3
74238,2017-10-07T10:00:00Z,0,2017,280,10,13.396,0,0,0.45322,0.57194,14.518,547,"Tubbs Fire, California",data/wx74238.csv,3
74238,2017-10-07T11:00:00Z,0,2017,280,11,12.305,0,0,1.1233,0.4991,15.196,547,"Tubbs Fire, California",data/wx74238.csv,3
74238,2017-10-07T12:00:00Z,0,2017,280,12,10.122,0,0,1.0824,0.3606,17.186,547,"Tubbs Fire, California",data/wx74238.csv,3
74238,2017-10-07T13:00:00Z,0,2017,280,13,9.2054,0,0,1.2041,0.30116,18.51,547,"Tubbs Fire, California",data/wx74238.csv,3
74238,2017-10-07T14:00:00Z,0,2017,280,14,8.9985,0,0,1.2356,0.2894,18.798,547,"Tubbs Fire, California",data/wx74238.csv,3
74238,2017-10-07T15:00:00Z,0,2017,280,15,9.135,0,0,1.247,0.29042,18.851,547,"Tubbs Fire, California",data/wx74238.csv,3
74238,2017-10-07T16:00:00Z,0,2017,280,16,10.849,0,33.358,1.0128,0.45544,15.226,547,"Tubbs Fire, California",data/wx74238.csv,3
74238,2017-10-07T17:00:00Z,0,2017,280,17,16.272,0,203.54,0.52647,0.99252,11.134,547,"Tubbs Fire, California",data/wx74238.csv,3
74238,2017-10-07T18:00:00Z,0,2017,280,18,20.69,0,396.51,0.13861,1.7219,7.5335,547,"Tubbs Fire, California",data/wx74238.csv,3
74238,2017-10-07T19:00:00Z,0,2017,280,19,23.81,0,563.34,0.32417,2.249,5.1721,547,"Tubbs Fire, California",data/wx74238.csv,3
74238,2017-10-07T20:00:00Z,0,2017,280,20,25.871,0,683.95,0.59311,2.5964,4.3521,547,"Tubbs Fire, California",data/wx74238.csv,3
74238,2017-10-07T21:00:00Z,0,2017,280,21,27.611,0,744.58,0.99922,2.8776,4.2901,547,"Tubbs Fire, California",data/wx74238.csv,3
74238,2017-10-07T22:00:00Z,0,2017,280,22,29.301,0,741.18,1.7995,3.3596,3.5399,547,"Tubbs Fire, California",data/wx74238.csv,3
74238,2017-10-07T23:00:00Z,0,2017,280,23,28.846,0,674.06,2.853,3.2017,3.827,547,"Tubbs Fire, California",data/wx74238.csv,3
74238,2017-10-08T00:00:00Z,0,2017,280,24,28.019,0,549.71,3.046,2.9219,4.3774,547,"Tubbs Fire, California",data/wx74238.csv,3
74238,2017-10-08T01:00:00Z,0,2017,281,1,26.892,0,380.77,2.9007,2.6226,6.6282,547,"Tubbs Fire, California",data/wx74238.csv,3
74238,2017-10-08T02:00:00Z,0,2017,281,2,25.875,0,188.14,2.3372,2.4265,6.9271,547,"Tubbs Fire, California",data/wx74238.csv,3
74238,2017-10-08T03:00:00Z,0,2017,281,3,22.907,0,27.266,1.9883,1.8583,8.2883,547,"Tubbs Fire, California",data/wx74238.csv,3
74238,2017-10-08T04:00:00Z,0,2017,281,4,19.19,0,0,2.2461,1.1275,11.638,547,"Tubbs Fire, California",data/wx74238.csv,3
74238,2017-10-08T05:00:00Z,0,2017,281,5,17.97,0,0,2.5946,0.96024,12.601,547,"Tubbs Fire, California",data/wx74238.csv,3
74238,2017-10-08T06:00:00Z,0,2017,281,6,17.396,0,0,2.7721,0.90428,12.759,547,"Tubbs Fire, California",data/wx74238.csv,3
74238,2017-10-08T07:00:00Z,0,2017,281,7,16.838,0,0,2.9318,0.84649,12.974,547,"Tubbs Fire, California",data/wx74238.csv,3
74238,2017-10-08T08:00:00Z,0,2017,281,8,16.051,0,0,3.0447,0.77913,13.237,547,"Tubbs Fire, California",data/wx74238.csv,3
74238,2017-10-08T09:00:00Z,0,2017,281,9,15.512,0,0,2.9285,0.74499,13.338,547,"Tubbs Fire, California",data/wx74238.csv,3
74238,2017-10-08T10:00:00Z,0,2017,281,10,14.312,0,0,2.7134,0.55613,15.317,547,"Tubbs Fire, California",data/wx74238.csv,3
74238,2017-10-08T11:00:00Z,0,2017,281,11,13.109,0,0,2.7631,0.53312,15.024,547,"Tubbs Fire, California",data/wx74238.csv,3
74238,2017-10-08T12:00:00Z,0,2017,281,12,13.098,0,0,2.3002,0.55627,14.611,547,"Tubbs Fire, California",data/wx74238.csv,3
74238,2017-10-08T13:00:00Z,0,2017,281,13,12.928,0,0,1.2267,0.52503,15.067,547,"Tubbs Fire, California",data/wx74238.csv,3
74238,2017-10-08T14:00:00Z,0,2017,281,14,12.315,0,0,0.812,0.48647,15.458,547,"Tubbs Fire, California",data/wx74238.csv,3
74238,2017-10-08T15:00:00Z,0,2017,281,15,12.462,0,0,0.83501,0.47835,15.719,547,"Tubbs Fire, California",data/wx74238.csv,3
74238,2017-10-08T16:00:00Z,0,2017,281,16,12.59,0,31.562,0.54656,0.50006,15.349,547,"Tubbs Fire, California",data/wx74238.csv,3
74238,2017-10-08T17:00:00Z,0,2017,281,17,16.685,0,200.92,0.43564,0.98965,11.436,547,"Tubbs Fire, California",data/wx74238.csv,3
74238,2017-10-08T18:00:00Z,0,2017,281,18,19.965,0,398.51,0.46315,1.6062,7.9098,547,"Tubbs Fire, California",data/wx74238.csv,3
74238,2017-10-08T19:00:00Z,0,2017,281,19,22.717,0,569.25,1.6248,2.2457,4.3465,547,"Tubbs Fire, California",data/wx74238.csv,3
74238,2017-10-08T20:00:00Z,0,2017,281,20,24.64,0,689.25,2.4691,2.7055,2.8429,547,"Tubbs Fire, California",data/wx74238.csv,3
74238,2017-10-08T21:00:00Z,0,2017,281,21,26.488,0,754.21,2.6534,3.0687,2.5198,547,"Tubbs Fire, California",data/wx74238.csv,3
74238,2017-10-08T22:00:00Z,0,2017,281,22,28.042,0,754.61,2.7605,3.4244,2.1569,547,"Tubbs Fire, California",data/wx74238.csv,3
74238,2017-10-08T23:00:00Z,0,2017,281,23,28.452,0,690.09,1.3925,3.4893,2.2486,547,"Tubbs Fire, California",data/wx74238.csv,3
74238,2017-10-09T00:00:00Z,0,2017,281,24,28.281,0,566.38,1.8208,3.4356,2.3554,547,"Tubbs Fire, California",data/wx74238.csv,3
74238,2017-10-09T01:00:00Z,0,2017,282,1,27.135,0,394.36,2.1875,3.0656,4.3199,547,"Tubbs Fire, California",data/wx74238.csv,3
74238,2017-10-09T02:00:00Z,0,2017,282,2,25.278,0,194.16,2.5164,2.7053,4.6444,547,"Tubbs Fire, California",data/wx74238.csv,3
74238,2017-10-09T03:00:00Z,0,2017,282,3,23.488,0,26.735,3.2943,2.4985,4.2219,547,"Tubbs Fire, California",data/wx74238.csv,3
74238,2017-10-09T04:00:00Z,0,2017,282,4,21.468,0,0,3.5049,2.1883,4.4606,547,"Tubbs Fire, California",data/wx74238.csv,3
74238,2017-10-09T05:00:00Z,2,2017,282,5,20.717,0,0,4.3619,2.084,4.5326,547,"Tubbs Fire, California",data/wx74238.csv,3
74238,2017-10-09T06:00:00Z,4,2017,282,6,20.205,0,0,5.1426,1.9709,4.9651,547,"Tubbs Fire, California",data/wx74238.csv,3
74238,2017-10-09T07:00:00Z,16,2017,282,7,20.422,0,0,5.7829,2.0034,4.9082,547,"Tubbs Fire, California",data/wx74238.csv,3
74238,2017-10-09T08:00:00Z,30,2017,282,8,20.332,0,0,6.3324,1.9938,4.8975,547,"Tubbs Fire, California",data/wx74238.csv,3
74238,2017-10-09T09:00:00Z,21,2017,282,9,20.179,0,0,6.5961,1.9832,4.8319,547,"Tubbs Fire, California",data/wx74238.csv,3
74238,2017-10-09T10:00:00Z,34,2017,282,10,19.855,0,0,6.4601,2.0169,4.1993,547,"Tubbs Fire, California",data/wx74238.csv,3
74238,2017-10-09T11:00:00Z,34,2017,282,11,19.208,0,0,2.9351,1.8241,5.2593,547,"Tubbs Fire, California",data/wx74238.csv,3
74238,2017-10-09T12:00:00Z,16,2017,282,12,18.063,0,0,3.3894,1.7239,5.0423,547,"Tubbs Fire, California",data/wx74238.csv,3
74238,2017-10-09T13:00:00Z,16,2017,282,13,17.172,0,0,2.8936,1.6204,5.1679,547,"Tubbs Fire, California",data/wx74238.csv,3
74238,2017-10-09T14:00:00Z,15,2017,282,14,16.014,0,0,2.7695,1.4682,5.6242,547,"Tubbs Fire, California",data/wx74238.csv,3
74238,2017-10-09T15:00:00Z,9,2017,282,15,16.105,0,0,2.4766,1.5052,5.3027,547,"Tubbs Fire, California",data/wx74238.csv,3
74238,2017-10-09T16:00:00Z,6,2017,282,16,15.891,0,31.576,2.1164,1.45,5.7046,547,"Tubbs Fire, California",data/wx74238.csv,3
74238,2017-10-09T17:00:00Z,8,2017,282,17,18.806,0,205.65,1.597,1.7999,5.0749,547,"Tubbs Fire, California",data/wx74238.csv,3
74238,2017-10-09T18:00:00Z,8,2017,282,18,21.069,0,406.32,2.6923,2.1658,4.2245,547,"Tubbs Fire, California",data/wx74238.csv,3
74238,2017-10-09T19:00:00Z,12,2017,282,19,22.348,0,577.67,3.2963,2.3719,3.2554,547,"Tubbs Fire, California",data/wx74238.csv,3
74238,2017-10-09T20:00:00Z,9,2017,282,20,23.57,0,694.88,3.4243,2.596,2.4228,547,"Tubbs Fire, California",data/wx74238.csv,3
74238,2017-10-09T21:00:00Z,3,2017,282,21,24.045,0,756.62,3.3057,2.69,2.2844,547,"Tubbs Fire, California",data/wx74238.csv,3
74238,2017-10-09T22:00:00Z,6,2017,282,22,25.957,0,752.87,3.1113,3.0973,1.748,547,"Tubbs Fire, California",data/wx74238.csv,3
74238,2017-10-09T23:00:00Z,8,2017,282,23,26.575,0,684.03,1.3523,3.1887,1.8876,547,"Tubbs Fire, California",data/wx74238.csv,3
74238,2017-10-10T00:00:00Z,4,2017,282,24,26.974,0,556.66,1.3346,3.2699,1.853,547,"Tubbs Fire, California",data/wx74238.csv,3
74238,2017-10-10T01:00:00Z,5,2017,283,1,25.867,0,383.41,1.9534,3.0188,2.9883,547,"Tubbs Fire, California",data/wx74238.csv,3
74238,2017-10-10T02:00:00Z,6,2017,283,2,24.812,0,185.35,2.4043,2.9052,2.3342,547,"Tubbs Fire, California",data/wx74238.csv,3
74238,2017-10-10T03:00:00Z,4,2017,283,3,21.99,0,23.747,2.0055,2.2969,4.1519,547,"Tubbs Fire, California",data/wx74238.csv,3
74238,2017-10-10T04:00:00Z,5,2017,283,4,18.659,0,0,1.4801,1.686,6.0047,547,"Tubbs Fire, California",data/wx74238.csv,3
74238,2017-10-10T05:00:00Z,7,2017,283,5,16.72,0,0,1.5986,1.3881,7.1841,547,"Tubbs Fire, California",data/wx74238.csv,3
74238,2017-10-10T06:00:00Z,4,2017,283,6,17.303,0,0,1.6697,1.5073,6.4722,547,"Tubbs Fire, California",data/wx74238.csv,3
74238,2017-10-10T07:00:00Z,1,2017,283,7,15.958,0,0,1.3849,1.3391,7.02,547,"Tubbs Fire, California",data/wx74238.csv,3
74238,2017-10-10T08:00:00Z,0,2017,283,8,15.013,0,0,1.1049,1.2217,7.5144,547,"Tubbs Fire, California",data/wx74238.csv,3
74238,2017-10-10T09:00:00Z,2,2017,283,9,13.422,0,0,1.0234,1.0106,8.7819,547,"Tubbs Fire, California",data/wx74238.csv,3
74238,2017-10-10T10:00:00Z,2,2017,283,10,12.484,0,0,1.1095,0.91165,9.3603,547,"Tubbs Fire, California",data/wx74238.csv,3
74238,2017-10-10T11:00:00Z,6,2017,283,11,8.821,0,0,1.3896,0.48,13.642,547,"Tubbs Fire, California",data/wx74238.csv,3
74238,2017-10-10T12:00:00Z,3,2017,283,12,8.4324,0,0,1.3988,0.49485,13.255,547,"Tubbs Fire, California",data/wx74238.csv,3
74238,2017-10-10T13:00:00Z,3,2017,283,13,8.6466,0,0,1.5416,0.54688,12.774,547,"Tubbs Fire, California",data/wx74238.csv,3
74238,2017-10-10T14:00:00Z,4,2017,283,14,9.0468,0,0,1.1137,0.62494,11.254,547,"Tubbs Fire, California",data/wx74238.csv,3
74238,2017-10-10T15:00:00Z,0,2017,283,15,9.2169,0,0,1.2492,0.64741,10.981,547,"Tubbs Fire, California",data/wx74238.csv,3
74238,2017-10-10T16:00:00Z,1,2017,283,16,11.556,0,28.157,0.87206,0.85916,9.3673,547,"Tubbs Fire, California",data/wx74238.csv,3
74238,2017-10-10T17:00:00Z,1,2017,283,17,14.967,0,191.61,0.93776,1.1123,8.7858,547,"Tubbs Fire, California",data/wx74238.csv,3
74238,2017-10-10T18:00:00Z,0,2017,283,18,18.637,0,384.6,0.50317,1.6447,6.3763,547,"Tubbs Fire, California",data/wx74238.csv,3
74238,2017-10-10T19:00:00Z,0,2017,283,19,20.939,0,550.76,1.0707,1.9369,4.9366,547,"Tubbs Fire, California",data/wx74238.csv,3
74238,2017-10-10T20:00:00Z,6,2017,283,20,22.777,0,670.54,1.4454,2.24,3.9963,547,"Tubbs Fire, California",data/wx74238.csv,3
74238,2017-10-10T21:00:00Z,2,2017,283,21,23.956,0,731.97,1.8767,2.4357,3.8005,547,"Tubbs Fire, California",data/wx74238.csv,3
74238,2017-10-10T22:00:00Z,7,2017,283,22,25.122,0,727.98,2.497,2.6519,3.5693,547,"Tubbs Fire, California",data/wx74238.csv,3
74238,2017-10-10T23:00:00Z,4,2017,283,23,24.093,0,658.85,3.21,2.4021,4.0696,547,"Tubbs Fire, California",data/wx74238.csv,3
74238,2017-10-11T00:00:00Z,3,2017,283,24,23.033,0,516.77,3.039,2.203,4.3794,547,"Tubbs Fire, California",data/wx74238.csv,3
74238,2017-10-11T01:00:00Z,8,2017,284,1,21.866,0,347.94,2.706,1.9411,6.791,547,"Tubbs Fire, California",data/wx74238.csv,3
74238,2017-10-11T02:00:00Z,8,2017,284,2,20.834,0,166.41,2.0543,1.823,6.8171,547,"Tubbs Fire, California",data/wx74238.csv,3
74238,2017-10-11T03:00:00Z,5,2017,284,3,18.947,0,19.451,1.7373,1.4378,8.5945,547,"Tubbs Fire, California",data/wx74238.csv,3
74238,2017-10-11T04:00:00Z,0,2017,284,4,15.646,0,0,1.7232,1.0305,10.273,547,"Tubbs Fire, California",data/wx74238.csv,3
74238,2017-10-11T05:00:00Z,4,2017,284,5,14.638,0,0,1.8232,0.89679,11.153,547,"Tubbs Fire, California",data/wx74238.csv,3
74238,2017-10-11T06:00:00Z,0,2017,284,6,14.376,0,0,1.9546,0.81403,12.465,547,"Tubbs Fire, California",data/wx74238.csv,3
74238,2017-10-11T07:00:00Z,0,2017,284,7,13.726,0,0,1.7802,0.75338,12.637,547,"Tubbs Fire, California",data/wx74238.csv,3
74238,2017-10-11T08:00:00Z,1,2017,284,8,12.741,0,0,1.888,0.66263,13.033,547,"Tubbs Fire, California",data/wx74238.csv,3
74238,2017-10-11T09:00:00Z,0,2017,284,9,12.01,0,0,1.9531,0.60589,13.345,547,"Tubbs Fire, California",data/wx74238.csv,3
74238,2017-10-11T10:00:00Z,0,2017,284,10,11.518,0,0,1.999,0.53596,14.087,547,"Tubbs Fire, California",data/wx74238.csv,3
74238,2017-10-11T11:00:00Z,2,2017,284,11,10.464,0,0,2.6359,0.37333,17.04,547,"Tubbs Fire, California",data/wx74238.csv,3
74238,2017-10-11T12:00:00Z,0,2017,284,12,10.584,0,0,2.9147,0.40953,16.142,547,"Tubbs Fire, California",data/wx74238.csv,3
74238,2017-10-11T13:00:00Z,2,2017,284,13,10.052,0,0,3.1136,0.42105,15.521,547,"Tubbs Fire, California",data/wx74238.csv,3
74238,2017-10-11T14:00:00Z,6,2017,284,14,9.9616,0,0,2.9683,0.44905,14.833,547,"Tubbs Fire, California",data/wx74238.csv,3
74238,2017-10-11T15:00:00Z,0,2017,284,15,10.072,0,0,2.9122,0.4889,14.12,547,"Tubbs Fire, California",data/wx74238.csv,3
74238,2017-10-11T16:00:00Z,0,2017,284,16,10.875,0,27.597,2.5469,0.61838,12.806,547,"Tubbs Fire, California",data/wx74238.csv,3
74238,2017-10-11T17:00:00Z,4,2017,284,17,12.797,0,194.99,2.355,0.85759,10.358,547,"Tubbs Fire, California",data/wx74238.csv,3
74238,2017-10-11T18:00:00Z,1,2017,284,18,15.499,0,394.13,2.3262,1.2319,7.8292,547,"Tubbs Fire, California",data/wx74238.csv,3
74238,2017-10-11T19:00:00Z,3,2017,284,19,17.483,0,564.49,2.5369,1.5398,5.2367,547,"Tubbs Fire, California",data/wx74238.csv,3
74238,2017-10-11T20:00:00Z,7,2017,284,20,19,0,679.51,2.9434,1.7772,4.1103,547,"Tubbs Fire, California",data/wx74238.csv,3
74238,2017-10-11T21:00:00Z,1,2017,284,21,20.006,0,717.33,3.3844,1.984,3.4743,547,"Tubbs Fire, California",data/wx74238.csv,3
74238,2017-10-11T22:00:00Z,8,2017,284,22,21.222,0,697.59,3.5797,2.1992,2.8859,547,"Tubbs Fire, California",data/wx74238.csv,3
74238,2017-10-11T23:00:00Z,7,2017,284,23,22.071,0,628.19,3.4162,2.2536,3.3988,547,"Tubbs Fire, California",data/wx74238.csv,3
74238,2017-10-12T00:00:00Z,7,2017,284,24,21.932,0,546.87,3.319,2.2116,3.5361,547,"Tubbs Fire, California",data/wx74238.csv,3
74238,2017-10-12T01:00:00Z,3,2017,285,1,21.207,0,376.66,3.2062,2.0581,5.2417,547,"Tubbs Fire, California",data/wx74238.csv,3
74238,2017-10-12T02:00:00Z,2,2017,285,2,19.739,0,177.5,2.9503,1.8057,5.9479,547,"Tubbs Fire, California",data/wx74238.csv,3
74238,2017-10-12T03:00:00Z,0,2017,285,3,17.371,0,19.969,3.1781,1.4426,7.2028,547,"Tubbs Fire, California",data/wx74238.csv,3
74238,2017-10-12T04:00:00Z,0,2017,285,4,14.481,0,0,2.9165,1.0308,9.3854,547,"Tubbs Fire, California",data/wx74238.csv,3
74238,2017-10-12T05:00:00Z,0,2017,285,5,12.921,0,0,2.827,0.83865,10.709,547,"Tubbs Fire, California",data/wx74238.csv,3
74238,2017-10-12T06:00:00Z,0,2017,285,6,12.099,0,0,2.799,0.78329,10.9,547,"Tubbs Fire, California",data/wx74238.csv,3
74238,2017-10-12T07:00:00Z,1,2017,285,7,11.785,0,0,2.5341,0.76934,10.88,547,"Tubbs Fire, California",data/wx74238.csv,3
74238,2017-10-12T08:00:00Z,3,2017,285,8,11.074,0,0,2.4988,0.71737,11.161,547,"Tubbs Fire, California",data/wx74238.csv,3
74238,2017-10-12T09:00:00Z,1,2017,285,9,10.365,0,0,2.4756,0.65978,11.583,547,"Tubbs Fire, California",data/wx74238.csv,3
74238,2017-10-12T10:00:00Z,9,2017,285,10,9.7841,0,0,2.4458,0.59361,12.704,547,"Tubbs Fire, California",data/wx74238.csv,3
74238,2017-10-12T11:00:00Z,10,2017,285,11,8.2423,0,0,2.7506,0.3992,14.937,547,"Tubbs Fire, California",data/wx74238.csv,3
74238,2017-10-12T12:00:00Z,7,2017,285,12,6.9904,0,0,2.7667,0.34161,15.699,547,"Tubbs Fire, California",data/wx74238.csv,3
74238,2017-10-12T13:00:00Z,9,2017,285,13,6.9484,0,0,2.729,0.31628,16.472,547,"Tubbs Fire, California",data/wx74238.csv,3
74238,2017-10-12T14:00:00Z,10,2017,285,14,7.1594,0,0,2.5651,0.32147,16.441,547,"Tubbs Fire, California",data/wx74238.csv,3
74238,2017-10-12T15:00:00Z,4,2017,285,15,7.2876,0,0,2.2844,0.32444,16.43,547,"Tubbs Fire, California",data/wx74238.csv,3
74238,2017-10-12T16:00:00Z,6,2017,285,16,7.1941,0,27.08,1.8954,0.35129,15.547,547,"Tubbs Fire, California",data/wx74238.csv,3
74238,2017-10-12T17:00:00Z,8,2017,285,17,11.564,0,196.96,0.79688,0.70791,11.641,547,"Tubbs Fire, California",data/wx74238.csv,3
74238,2017-10-12T18:00:00Z,4,2017,285,18,15.368,0,398.44,0.57596,1.1708,8.4276,547,"Tubbs Fire, California",data/wx74238.csv,3
74238,2017-10-12T19:00:00Z,6,2017,285,19,18.109,0,571.14,0.6206,1.5705,5.4709,547,"Tubbs Fire, California",data/wx74238.csv,3
74238,2017-10-12T20:00:00Z,3,2017,285,20,20.27,0,688.51,0.69798,1.9082,4.1635,547,"Tubbs Fire, California",data/wx74238.csv,3
74238,2017-10-12T21:00:00Z,0,2017,285,21,21.571,0,749.1,1.063,2.1581,3.5802,547,"Tubbs Fire, California",data/wx74238.csv,3
74238,2017-10-12T22:00:00Z,1,2017,285,22,22.966,0,743.41,1.4182,2.4284,3.1019,547,"Tubbs Fire, California",data/wx74238.csv,3
74238,2017-10-12T23:00:00Z,3,2017,285,23,23.255,0,672.58,1.3616,2.4217,3.3581,547,"Tubbs Fire, California",data/wx74238.csv,3
74238,2017-10-13T00:00:00Z,2,2017,285,24,23.362,0,543.32,1.723,2.4498,3.2883,547,"Tubbs Fire, California",data/wx74238.csv,3
74238,2017-10-13T01:00:00Z,0,2017,286,1,22.914,0,368.57,2.1788,2.3685,4.5672,547,"Tubbs Fire, California",data/wx74238.csv,3
74238,2017-10-13T02:00:00Z,0,2017,286,2,20.727,0,170.52,1.8972,2.0092,5.1668,547,"Tubbs Fire, California",data/wx74238.csv,3
74238,2017-10-13T03:00:00Z,0,2017,286,3,17.841,0,17.742,2.0596,1.4627,7.4201,547,"Tubbs Fire, California",data/wx74238.csv,3
74238,2017-10-13T04:00:00Z,0,2017,286,4,15.28,0,0,2.2792,1.0471,9.8083,547,"Tubbs Fire, California",data/wx74238.csv,3
74238,2017-10-13T05:00:00Z,0,2017,286,5,14.029,0,0,2.1909,0.85086,11.317,547,"Tubbs Fire, California",data/wx74238.csv,3
74238,2017-10-13T06:00:00Z,0,2017,286,6,13.014,0,0,2.096,0.77678,11.618,547,"Tubbs Fire, California",data/wx74238.csv,3
74238,2017-10-13T07:00:00Z,0,2017,286,7,12.683,0,0,2.0955,0.74281,11.871,547,"Tubbs Fire, California",data/wx74238.csv,3
74238,2017-10-13T08:00:00Z,0,2017,286,8,11.343,0,0,2.2674,0.67181,12.565,547,"Tubbs Fire, California",data/wx74238.csv,3
74238,2017-10-13T09:00:00Z,0,2017,286,9,10.179,0,0,2.4337,0.47766,14.383,547,"Tubbs Fire, California",data/wx74238.csv,3
74238,2017-10-13T10:00:00Z,0,2017,286,10,9.3451,0,0,2.3346,0.36154,16.647,547,"Tubbs Fire, California",data/wx74238.csv,3
74238,2017-10-13T11:00:00Z,0,2017,286,11,8.3242,0,0,2.627,0.39962,14.976,547,"Tubbs Fire, California",data/wx74238.csv,3
74238,2017-10-13T12:00:00Z,0,2017,286,12,7.0187,0,0,2.1822,0.36531,15.05,547,"Tubbs Fire, California",data/wx74238.csv,3
74238,2017-10-13T13:00:00Z,0,2017,286,13,7.0954,0,0,1.5649,0.36879,15.005,547,"Tubbs Fire, California",data/wx74238.csv,3
74238,2017-10-13T14:00:00Z,0,2017,286,14,6.7593,0,0,1.3694,0.32203,16.157,547,"Tubbs Fire, California",data/wx74238.csv,3
74238,2017-10-13T15:00:00Z,0,2017,286,15,6.3466,0,0,1.3647,0.28061,17.341,547,"Tubbs Fire, California",data/wx74238.csv,3
74238,2017-10-13T16:00:00Z,0,2017,286,16,6.8706,0,24.178,1.0034,0.29201,17.27,547,"Tubbs Fire, California",data/wx74238.csv,3
74238,2017-10-13T17:00:00Z,0,2017,286,17,11.812,0,184.49,0.35576,0.66928,12.685,547,"Tubbs Fire, California",data/wx74238.csv,3
74238,2017-10-13T18:00:00Z,0,2017,286,18,16.299,0,378.28,0.12108,1.2613,8.191,547,"Tubbs Fire, California",data/wx74238.csv,3
74238,2017-10-13T19:00:00Z,0,2017,286,19,18.954,0,544.98,0.26387,1.6072,5.8193,547,"Tubbs Fire, California",data/wx74238.csv,3
74238,2017-10-13T20:00:00Z,0,2017,286,20,20.548,0,660.56,0.26964,1.8585,4.6784,547,"Tubbs Fire, California",data/wx74238.csv,3
74238,2017-10-13T21:00:00Z,0,2017,286,21,21.828,0,726.33,0.58543,2.0225,4.5641,547,"Tubbs Fire, California",data/wx74238.csv,3
74238,2017-10-13T22:00:00Z,0,2017,286,22,23.761,0,721.6,1.3831,2.4082,3.8023,547,"Tubbs Fire, California",data/wx74238.csv,3
74238,2017-10-13T23:00:00Z,2,2017,286,23,24.089,0,654.09,2.0443,2.4161,3.9952,547,"Tubbs Fire, California",data/wx74238.csv,3
74238,2017-10-14T00:00:00Z,4,2017,286,24,24.001,0,528,2.3547,2.3878,4.0779,547,"Tubbs Fire, California",data/wx74238.csv,3
74238,2017-10-14T01:00:00Z,0,2017,287,1,23.275,0,356.69,2.5935,2.236,5.8763,547,"Tubbs Fire, California",data/wx74238.csv,3
74238,2017-10-14T02:00:00Z,0,2017,287,2,21.51,0,162.72,2.2285,1.8854,6.9133,547,"Tubbs Fire, California",data/wx74238.csv,3
74238,2017-10-14T03:00:00Z,0,2017,287,3,18.547,0,15.659,2.0841,1.3507,9.101,547,"Tubbs Fire, California",data/wx74238.csv,3
74238,2017-10-14T04:00:00Z,0,2017,287,4,15.954,0,0,1.7642,0.97297,11.141,547,"Tubbs Fire, California",data/wx74238.csv,3
74238,2017-10-14T05:00:00Z,2,2017,287,5,15.395,0,0,1.3142,0.83754,12.576,547,"Tubbs Fire, California",data/wx74238.csv,3
74238,2017-10-14T06:00:00Z,0,2017,287,6,15.731,0,0,1.7742,0.88932,12.406,547,"Tubbs Fire, California",data/wx74238.csv,3
74238,2017-10-14T07:00:00Z,0,2017,287,7,12.954,0,0,1.6219,0.63321,13.433,547,"Tubbs Fire, California",data/wx74238.csv,3
74238,2017-10-14T08:00:00Z,0,2017,287,8,11.592,0,0,1.6109,0.5666,13.663,547,"Tubbs Fire, California",data/wx74238.csv,3
74238,2017-10-14T09:00:00Z,0,2017,287,9,11.023,0,0,1.7638,0.57665,13.279,547,"Tubbs Fire, California",data/wx74238.csv,3
74238,2017-10-14T10:00:00Z,0,2017,287,10,10.225,0,0,1.8326,0.5173,13.728,547,"Tubbs Fire, California",data/wx74238.csv,3
74238,2017-10-14T11:00:00Z,0,2017,287,11,8.9869,0,0,1.5822,0.4509,14.242,547,"Tubbs Fire, California",data/wx74238.csv,3
74238,2017-10-14T12:00:00Z,0,2017,287,12,7.5638,0,0,1.9757,0.36919,15.284,547,"Tubbs Fire, California",data/wx74238.csv,3
74238,2017-10-14T13:00:00Z,0,2017,287,13,6.8738,0,0,2.1681,0.31789,16.368,547,"Tubbs Fire, California",data/wx74238.csv,3
74238,2017-10-14T14:00:00Z,0,2017,287,14,7.1616,0,0,1.938,0.33544,15.998,547,"Tubbs Fire, California",data/wx74238.csv,3
74238,2017-10-14T15:00:00Z,0,2017,287,15,7.422,0,0,1.6453,0.34155,15.982,547,"Tubbs Fire, California",data/wx74238.csv,3
74238,2017-10-14T16:00:00Z,0,2017,287,16,9.427,0,22.928,1.4733,0.49876,13.633,547,"Tubbs Fire, California",data/wx74238.csv,3
74238,2017-10-14T17:00:00Z,9,2017,287,17,13.695,0,183.24,0.84973,0.91358,10.273,547,"Tubbs Fire, California",data/wx74238.csv,3
