datetime_utc,name,value,fire_name,id
2017-10-14T21:00:00Z,GOES Active Fire detections,0,Tubbs,74238
2017-10-14T21:00:00Z,VPD (kPa),2.7142,Tubbs,74238
2017-10-14T22:00:00Z,GOES Active Fire detections,0,Tubbs,74238
2017-10-14T22:00:00Z,VPD (kPa),3.1059,Tubbs,74238
2017-10-14T23:00:00Z,GOES Active Fire detections,5,Tubbs,74238
2017-10-14T23:00:00Z,VPD (kPa),3.144,Tubbs,74238
2017-10-15T00:00:00Z,GOES Active Fire detections,2,Tubbs,74238
2017-10-15T00:00:00Z,VPD (kPa),3.1754,Tubbs,74238
2017-10-15T01:00:00Z,GOES Active Fire detections,0,Tubbs,74238
2017-10-15T01:00:00Z,VPD (kPa),3.0938,Tubbs,74238
2017-10-15T02:00:00Z,GOES Active Fire detections,1,Tubbs,74238
2017-10-15T02:00:00Z,VPD (kPa),2.8671,Tubbs,74238
2017-10-15T03:00:00Z,GOES Active Fire detections,0,Tubbs,74238
2017-10-15T03:00:00Z,VPD (kPa),2.217,Tubbs,74238
2017-10-15T04:00:00Z,GOES Active Fire detections,0,Tubbs,74238
2017-10-15T04:00:00Z,VPD (kPa),1.9501,Tubbs,74238
2017-10-15T05:00:00Z,GOES Active Fire detections,0,Tubbs,74238
2017-10-15T05:00:00Z,VPD (kPa),1.8271,Tubbs,74238
2017-10-15T06:00:00Z,GOES Active Fire detections,0,Tubbs,74238
2017-10-15T06:00:00Z,VPD (kPa),1.3357,Tubbs,74238
2017-10-15T07:00:00Z,GOES Active Fire detections,0,Tubbs,74238
2017-10-15T07:00:00Z,VPD (kPa),1.1134,Tubbs,74238
2017-10-15T08:00:00Z,GOES Active Fire detections,0,Tubbs,74238
2017-10-15T08:00:00Z,VPD (kPa),1.012,Tubbs,74238
2017-10-15T09:00:00Z,GOES Active Fire detections,1,Tubbs,74238
2017-10-15T09:00:00Z,VPD (kPa),0.83715,Tubbs,74238
2017-10-15T10:00:00Z,GOES Active Fire detections,7,Tubbs,74238
2017-10-15T10:00:00Z,VPD (kPa),0.65613,Tubbs,74238
2017-10-15T11:00:00Z,GOES Active Fire detections,0,Tubbs,74238
2017-10-15T11:00:00Z,VPD (kPa),0.53734,Tubbs,74238
2017-10-15T12:00:00Z,GOES Active Fire detections,2,Tubbs,74238
2017-10-15T12:00:00Z,VPD (kPa),0.5161,Tubbs,74238
2017-10-15T13:00:00Z,GOES Active Fire detections,0,Tubbs,74238
2017-10-15T13:00:00Z,VPD (kPa),0.53589,Tubbs,74238
2017-10-15T14:00:00Z,GOES Active Fire detections,0,Tubbs,74238
2017-10-15T14:00:00Z,VPD (kPa),0.55184,Tubbs,74238
2017-10-15T15:00:00Z,GOES Active Fire detections,0,Tubbs,74238
2017-10-15T15:00:00Z,VPD (kPa),0.55123,Tubbs,74238
2017-10-15T16:00:00Z,GOES Active Fire detections,0,Tubbs,74238
2017-10-15T16:00:00Z,VPD (kPa),0.56924,Tubbs,74238
2017-10-15T17:00:00Z,GOES Active Fire detections,0,Tubbs,74238
2017-10-15T17:00:00Z,VPD (kPa),1.0418,Tubbs,74238
2017-10-15T18:00:00Z,GOES Active Fire detections,0,Tubbs,74238
2017-10-15T18:00:00Z,VPD (kPa),1.6021,Tubbs,74238
2017-10-15T19:00:00Z,GOES Active Fire detections,0,Tubbs,74238
2017-10-15T19:00:00Z,VPD (kPa),2.2065,Tubbs,74238
2017-10-15T20:00:00Z,GOES Active Fire detections,0,Tubbs,74238
2017-10-15T20:00:00Z,VPD (kPa),2.4922,Tubbs,74238
2017-10-15T21:00:00Z,GOES Active Fire detections,0,Tubbs,74238
2017-10-15T21:00:00Z,VPD (kPa),2.7068,Tubbs,74238
2017-10-15T22:00:00Z,GOES Active Fire detections,0,Tubbs,74238
2017-10-15T22:00:00Z,VPD (kPa),3.0259,Tubbs,74238
2017-10-15T23:00:00Z,GOES Active Fire detections,3,Tubbs,74238
2017-10-15T23:00:00Z,VPD (kPa),3.2949,Tubbs,74238
2017-10-16T00:00:00Z,GOES Active Fire detections,0,Tubbs,74238
2017-10-16T00:00:00Z,VPD (kPa),3.3237,Tubbs,74238
2017-10-16T01:00:00Z,GOES Active Fire detections,0,Tubbs,74238
2017-10-16T01:00:00Z,VPD (kPa),3.0654,Tubbs,74238
2017-10-16T02:00:00Z,GOES Active Fire detections,0,Tubbs,74238
2017-10-16T02:00:00Z,VPD (kPa),2.4144,Tubbs,74238
2017-10-16T03:00:00Z,GOES Active Fire detections,0,Tubbs,74238
2017-10-16T03:00:00Z,VPD (kPa),2.8815,Tubbs,74238
2017-10-16T04:00:00Z,GOES Active Fire detections,0,Tubbs,74238
2017-10-16T04:00:00Z,VPD (kPa),2.0717,Tubbs,74238
2017-10-16T05:00:00Z,GOES Active Fire detections,0,Tubbs,74238
2017-10-16T05:00:00Z,VPD (kPa),1.7627,Tubbs,74238
2017-10-16T06:00:00Z,GOES Active Fire detections,0,Tubbs,74238
2017-10-16T06:00:00Z,VPD (kPa),1.2747,Tubbs,74238
2017-10-16T07:00:00Z,GOES Active Fire detections,0,Tubbs,74238
2017-10-16T07:00:00Z,VPD (kPa),1.1553,Tubbs,74238
2017-10-16T08:00:00Z,GOES Active Fire detections,0,Tubbs,74238
2017-10-16T08:00:00Z,VPD (kPa),1.0531,Tubbs,74238
2017-10-16T09:00:00Z,GOES Active Fire detections,0,Tubbs,74238
2017-10-16T09:00:00Z,VPD (kPa),0.91245,Tubbs,74238
2017-10-16T10:00:00Z,GOES Active Fire detections,0,Tubbs,74238
2017-10-16T10:00:00Z,VPD (kPa),0.803,Tubbs,74238
2017-10-16T11:00:00Z,GOES Active Fire detections,0,Tubbs,74238
2017-10-16T11:00:00Z,VPD (kPa),0.56279,Tubbs,74238
2017-10-16T12:00:00Z,GOES Active Fire detections,0,Tubbs,74238
2017-10-16T12:00:00Z,VPD (kPa),0.48472,Tubbs,74238
2017-10-16T13:00:00Z,GOES Active Fire detections,0,Tubbs,74238
2017-10-16T13:00:00Z,VPD (kPa),0.42097,Tubbs,74238
2017-10-16T14:00:00Z,GOES Active Fire detections,0,Tubbs,74238
2017-10-16T14:00:00Z,VPD (kPa),0.38179,Tubbs,74238
2017-10-16T15:00:00Z,GOES Active Fire detections,0,Tubbs,74238
2017-10-16T15:00:00Z,VPD (kPa),0.38938,Tubbs,74238
2017-10-16T16:00:00Z,GOES Active Fire detections,0,Tubbs,74238
2017-10-16T16:00:00Z,VPD (kPa),0.50486,Tubbs,74238
2017-10-16T17:00:00Z,GOES Active Fire detections,0,Tubbs,74238
2017-10-16T17:00:00Z,VPD (kPa),0.81933,Tubbs,74238
2017-10-16T18:00:00Z,GOES Active Fire detections,0,Tubbs,74238
2017-10-16T18:00:00Z,VPD (kPa),1.5688,Tubbs,74238
2017-10-16T19:00:00Z,GOES Active Fire detections,0,Tubbs,74238
2017-10-16T19:00:00Z,VPD (kPa),2.1144,Tubbs,74238
2017-10-16T20:00:00Z,GOES Active Fire detections,0,Tubbs,74238
2017-10-16T20:00:00Z,VPD (kPa),2.4706,Tubbs,74238
2017-10-16T21:00:00Z,GOES Active Fire detections,0,Tubbs,74238
2017-10-16T21:00:00Z,VPD (kPa),2.7919,Tubbs,74238
2017-10-16T22:00:00Z,GOES Active Fire detections,0,Tubbs,74238
2017-10-16T22:00:00Z,VPD (kPa),3.2379,Tubbs,74238
2017-10-16T23:00:00Z,GOES Active Fire detections,0,Tubbs,74238
2017-10-16T23:00:00Z,VPD (kPa),3.3598,Tubbs,74238
2017-10-17T00:00:00Z,GOES Active Fire detections,0,Tubbs,74238
2017-10-17T00:00:00Z,VPD (kPa),3.3282,Tubbs,74238
2017-10-17T01:00:00Z,GOES Active Fire detections,0,Tubbs,74238
2017-10-17T01:00:00Z,VPD (kPa),3.1956,Tubbs,74238
2017-10-17T02:00:00Z,GOES Active Fire detections,0,Tubbs,74238
2017-10-17T02:00:00Z,VPD (kPa),2.3854,Tubbs,74238
2017-10-17T03:00:00Z,GOES Active Fire detections,0,Tubbs,74238
2017-10-17T03:00:00Z,VPD (kPa),2.4468,Tubbs,74238
2017-10-17T04:00:00Z,GOES Active Fire detections,0,Tubbs,74238
2017-10-17T04:00:00Z,VPD (kPa),1.8706,Tubbs,74238
2017-10-17T05:00:00Z,GOES Active Fire detections,0,Tubbs,74238
2017-10-17T05:00:00Z,VPD (kPa),1.577,Tubbs,74238
2017-10-17T06:00:00Z,GOES Active Fire detections,0,Tubbs,74238
2017-10-17T06:00:00Z,VPD (kPa),1.0821,Tubbs,74238
2017-10-17T07:00:00Z,GOES Active Fire detections,0,Tubbs,74238
2017-10-17T07:00:00Z,VPD (kPa),1.059,Tubbs,74238
2017-10-17T08:00:00Z,GOES Active Fire detections,0,Tubbs,74238
2017-10-17T08:00:00Z,VPD (kPa),0.98102,Tubbs,74238
2017-10-17T09:00:00Z,GOES Active Fire detections,0,Tubbs,74238
2017-10-17T09:00:00Z,VPD (kPa),0.95498,Tubbs,74238
2017-10-17T10:00:00Z,GOES Active Fire detections,0,Tubbs,74238
2017-10-17T10:00:00Z,VPD (kPa),0.93019,Tubbs,74238
2017-10-17T11:00:00Z,GOES Active Fire detections,0,Tubbs,74238
2017-10-17T11:00:00Z,VPD (kPa),0.7456,Tubbs,74238
2017-10-17T12:00:00Z,GOES Active Fire detections,0,Tubbs,74238
2017-10-17T12:00:00Z,VPD (kPa),0.66806,Tubbs,74238
2017-10-17T13:00:00Z,GOES Active Fire detections,0,Tubbs,74238
2017-10-17T13:00:00Z,VPD (kPa),0.61914,Tubbs,74238
2017-10-17T14:00:00Z,GOES Active Fire detections,0,Tubbs,74238
2017-10-17T14:00:00Z,VPD (kPa),0.55809,Tubbs,74238
2017-10-17T15:00:00Z,GOES Active Fire detections,0,Tubbs,74238
2017-10-17T15:00:00Z,VPD (kPa),0.58444,Tubbs,74238
2017-10-17T16:00:00Z,GOES Active Fire detections,0,Tubbs,74238
2017-10-17T16:00:00Z,VPD (kPa),0.70476,Tubbs,74238
2017-10-17T17:00:00Z,GOES Active Fire detections,0,Tubbs,74238
2017-10-17T17:00:00Z,VPD (kPa),1.0388,Tubbs,74238
2017-10-17T18:00:00Z,GOES Active Fire detections,0,Tubbs,74238
2017-10-17T18:00:00Z,VPD (kPa),1.6688,Tubbs,74238
2017-10-17T19:00:00Z,GOES Active Fire detections,0,Tubbs,74238
2017-10-17T19:00:00Z,VPD (kPa),2.1341,Tubbs,74238
2017-10-17T20:00:00Z,GOES Active Fire detections,0,Tubbs,74238
2017-10-17T20:00:00Z,VPD (kPa),2.4233,Tubbs,74238
2017-10-17T21:00:00Z,GOES Active Fire detections,0,Tubbs,74238
2017-10-17T21:00:00Z,VPD (kPa),2.7108,Tubbs,74238
2017-10-17T22:00:00Z,GOES Active Fire detections,0,Tubbs,74238
2017-10-17T22:00:00Z,VPD (kPa),3.1616,Tubbs,74238
2017-10-17T23:00:00Z,GOES Active Fire detections,0,Tubbs,74238
2017-10-17T23:00:00Z,VPD (kPa),3.1063,Tubbs,74238
2017-10-18T00:00:00Z,GOES Active Fire detections,0,Tubbs,74238
2017-10-18T00:00:00Z,VPD (kPa),2.8817,Tubbs,74238
2017-10-18T01:00:00Z,GOES Active Fire detections,0,Tubbs,74238
2017-10-18T01:00:00Z,VPD (kPa),2.6442,Tubbs,74238
2017-10-18T02:00:00Z,GOES Active Fire detections,0,Tubbs,74238
2017-10-18T02:00:00Z,VPD (kPa),2.0314,Tubbs,74238
2017-10-18T03:00:00Z,GOES Active Fire detections,0,Tubbs,74238
2017-10-18T03:00:00Z,VPD (kPa),1.3723,Tubbs,74238
2017-10-18T04:00:00Z,GOES Active Fire detections,0,Tubbs,74238
2017-10-18T04:00:00Z,VPD (kPa),0.75954,Tubbs,74238
2017-10-18T05:00:00Z,GOES Active Fire detections,0,Tubbs,74238
2017-10-18T05:00:00Z,VPD (kPa),0.82531,Tubbs,74238
2017-10-18T06:00:00Z,GOES Active Fire detections,0,Tubbs,74238
2017-10-18T06:00:00Z,VPD (kPa),0.69654,Tubbs,74238
2017-10-18T07:00:00Z,GOES Active Fire detections,0,Tubbs,74238
2017-10-18T07:00:00Z,VPD (kPa),0.62059,Tubbs,74238
2017-10-18T08:00:00Z,GOES Active Fire detections,0,Tubbs,74238
2017-10-18T08:00:00Z,VPD (kPa),0.58089,Tubbs,74238
2017-10-18T09:00:00Z,GOES Active Fire detections,0,Tubbs,74238
2017-10-18T09:00:00Z,VPD (kPa),0.55132,Tubbs,74238
2017-10-18T10:00:00Z,GOES Active Fire detections,0,Tubbs,74238
2017-10-18T10:00:00Z,VPD (kPa),0.47573,Tubbs,74238
2017-10-18T11:00:00Z,GOES Active Fire detections,0,Tubbs,74238
2017-10-18T11:00:00Z,VPD (kPa),0.27861,Tubbs,74238
2017-10-18T12:00:00Z,GOES Active Fire detections,0,Tubbs,74238
2017-10-18T12:00:00Z,VPD (kPa),0.23384,Tubbs,74238
2017-10-18T13:00:00Z,GOES Active Fire detections,0,Tubbs,74238
2017-10-18T13:00:00Z,VPD (kPa),0.22371,Tubbs,74238
2017-10-18T14:00:00Z,GOES Active Fire detections,0,Tubbs,74238
2017-10-18T14:00:00Z,VPD (kPa),0.20227,Tubbs,74238
2017-10-18T15:00:00Z,GOES Active Fire detections,0,Tubbs,74238
2017-10-18T15:00:00Z,VPD (kPa),0.18475,Tubbs,74238
2017-10-18T16:00:00Z,GOES Active Fire detections,0,Tubbs,74238
2017-10-18T16:00:00Z,VPD (kPa),0.27318,Tubbs,74238
2017-10-18T17:00:00Z,GOES Active Fire detections,0,Tubbs,74238
2017-10-18T17:00:00Z,VPD (kPa),0.48111,Tubbs,74238
2017-10-18T18:00:00Z,GOES Active Fire detections,0,Tubbs,74238
2017-10-18T18:00:00Z,VPD (kPa),1.0132,Tubbs,74238
2017-10-18T19:00:00Z,GOES Active Fire detections,0,Tubbs,74238
2017-10-18T19:00:00Z,VPD (kPa),1.3172,Tubbs,74238
2017-10-18T20:00:00Z,GOES Active Fire detections,0,Tubbs,74238
2017-10-18T20:00:00Z,VPD (kPa),1.5872,Tubbs,74238
2017-10-18T21:00:00Z,GOES Active Fire detections,0,Tubbs,74238
2017-10-18T21:00:00Z,VPD (kPa),1.7642,Tubbs,74238
2017-10-18T22:00:00Z,GOES Active Fire detections,0,Tubbs,74238
2017-10-18T22:00:00Z,VPD (kPa),2.1439,Tubbs,74238
2017-10-18T23:00:00Z,GOES Active Fire detections,0,Tubbs,74238
2017-10-18T23:00:00Z,VPD (kPa),1.8237,Tubbs,74238
2017-10-19T00:00:00Z,GOES Active Fire detections,0,Tubbs,74238
2017-10-19T00:00:00Z,VPD (kPa),1.5942,Tubbs,74238
2017-10-19T01:00:00Z,GOES Active Fire detections,0,Tubbs,74238
2017-10-19T01:00:00Z,VPD (kPa),1.3724,Tubbs,74238
2017-10-19T02:00:00Z,GOES Active Fire detections,0,Tubbs,74238
2017-10-19T02:00:00Z,VPD (kPa),1.1218,Tubbs,74238
2017-10-19T03:00:00Z,GOES Active Fire detections,0,Tubbs,74238
2017-10-19T03:00:00Z,VPD (kPa),0.71574,Tubbs,74238
2017-10-19T04:00:00Z,GOES Active Fire detections,0,Tubbs,74238
2017-10-19T04:00:00Z,VPD (kPa),0.35713,Tubbs,74238
2017-10-19T05:00:00Z,GOES Active Fire detections,0,Tubbs,74238
2017-10-19T05:00:00Z,VPD (kPa),0.23984,Tubbs,74238
2017-10-19T06:00:00Z,GOES Active Fire detections,0,Tubbs,74238
2017-10-19T06:00:00Z,VPD (kPa),0.20653,Tubbs,74238
2017-10-19T07:00:00Z,GOES Active Fire detections,0,Tubbs,74238
2017-10-19T07:00:00Z,VPD (kPa),0.19272,Tubbs,74238
2017-10-19T08:00:00Z,GOES Active Fire detections,0,Tubbs,74238
2017-10-19T08:00:00Z,VPD (kPa),0.15032,Tubbs,74238
2017-10-19T09:00:00Z,GOES Active Fire detections,0,Tubbs,74238
2017-10-19T09:00:00Z,VPD (kPa),0.10652,Tubbs,74238
2017-10-19T10:00:00Z,GOES Active Fire detections,0,Tubbs,74238
2017-10-19T10:00:00Z,VPD (kPa),0.11975,Tubbs,74238
2017-10-19T11:00:00Z,GOES Active Fire detections,0,Tubbs,74238
2017-10-19T11:00:00Z,VPD (kPa),0.022748,Tubbs,74238
2017-10-19T12:00:00Z,GOES Active Fire detections,0,Tubbs,74238
2017-10-19T12:00:00Z,VPD (kPa),0.022996,Tubbs,74238
2017-10-19T13:00:00Z,GOES Active Fire detections,0,Tubbs,74238
2017-10-19T13:00:00Z,VPD (kPa),0.050044,Tubbs,74238
2017-10-19T14:00:00Z,GOES Active Fire detections,0,Tubbs,74238
2017-10-19T14:00:00Z,VPD (kPa),0.074812,Tubbs,74238
2017-10-19T15:00:00Z,GOES Active Fire detections,0,Tubbs,74238
2017-10-19T15:00:00Z,VPD (kPa),0.10509,Tubbs,74238
2017-10-19T16:00:00Z,GOES Active Fire detections,0,Tubbs,74238
2017-10-19T16:00:00Z,VPD (kPa),0.20622,Tubbs,74238
2017-10-19T17:00:00Z,GOES Active Fire detections,0,Tubbs,74238
2017-10-19T17:00:00Z,VPD (kPa),0.33822,Tubbs,74238
2017-10-19T18:00:00Z,GOES Active Fire detections,0,Tubbs,74238
2017-10-19T18:00:00Z,VPD (kPa),0.43751,Tubbs,74238
2017-10-19T19:00:00Z,GOES Active Fire detections,0,Tubbs,74238
2017-10-19T19:00:00Z,VPD (kPa),0.54276,Tubbs,74238
2017-10-19T20:00:00Z,GOES Active Fire detections,0,Tubbs,74238
2017-10-19T20:00:00Z,VPD (kPa),0.62365,Tubbs,74238
2017-10-19T21:00:00Z,GOES Active Fire detections,0,Tubbs,74238
2017-10-19T21:00:00Z,VPD (kPa),0.61783,Tubbs,74238
2017-10-19T22:00:00Z,GOES Active Fire detections,0,Tubbs,74238
2017-10-19T22:00:00Z,VPD (kPa),0.72706,Tubbs,74238
2017-10-19T23:00:00Z,GOES Active Fire detections,0,Tubbs,74238
2017-10-19T23:00:00Z,VPD (kPa),0.60575,Tubbs,74238
